item_names,categoria_propia,country,category,item_prices_local_curr,item_prices_usd
1 month of gym membership in business district,Ocio,South Korea,Entertainment,98127.0,72.0
1 month of gym membership in business district,Ocio,Spain,Entertainment,49.0,53.0
1 month of gym membership in business district,Ocio,Sri Lanka,Entertainment,7152.0,24.0
1 month of gym membership in business district,Ocio,Sweden,Entertainment,446.0,41.0
1 month of gym membership in business district,Ocio,Switzerland,Entertainment,87.0,96.0
1 month of gym membership in business district,Ocio,Syria,Entertainment,59645.0,24.0
1 month of gym membership in business district,Ocio,Taiwan,Entertainment,1192.0,37.0
1 month of gym membership in business district,Ocio,Thailand,Entertainment,1735.0,47.0
1 month of gym membership in business district,Ocio,Tunisia,Entertainment,119.0,38.0
1 month of gym membership in business district,Ocio,Turkey,Entertainment,1160.0,36.0
1 month of gym membership in business district,Ocio,Ukraine,Entertainment,1128.0,29.0
1 month of gym membership in business district,Ocio,United Arab Emirates,Entertainment,278.0,76.0
1 month of gym membership in business district,Ocio,United Kingdom,Entertainment,40.0,50.0
1 month of gym membership in business district,Ocio,United States,Entertainment,63.0,63.0
1 month of gym membership in business district,Ocio,Uruguay,Entertainment,2843.0,74.0
1 month of gym membership in business district,Ocio,Uzbekistan,Entertainment,311439.0,25.0
1 month of gym membership in business district,Ocio,Venezuela,Entertainment,36.0,36.0
1 month of gym membership in business district,Ocio,Vietnam,Entertainment,586665.0,23.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Albania,Entertainment,341.0,3.63
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Algeria,Entertainment,344.0,2.56
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Argentina,Entertainment,2954.0,3.35
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Armenia,Entertainment,2281.0,5.89
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Australia,Entertainment,45.0,30.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Austria,Entertainment,6.0,7.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Azerbaijan,Entertainment,9.0,5.1
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Bangladesh,Entertainment,301.0,2.74
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Belarus,Entertainment,5.76,1.76
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Belgium,Entertainment,8.0,9.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Bolivia,Entertainment,21.0,2.99
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Bosnia And Herzegovina,Entertainment,6.0,3.52
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Brazil,Entertainment,11.0,2.26
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Bulgaria,Entertainment,7.0,3.89
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Canada,Entertainment,17.0,13.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Chile,Entertainment,4719.0,5.04
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",China,Entertainment,25.0,3.45
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Colombia,Entertainment,9129.0,2.34
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Costa Rica,Entertainment,2831.0,5.53
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Croatia,Entertainment,5.49,5.9
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Cyprus,Entertainment,5.37,5.77
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Czech Republic,Entertainment,147.0,6.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Denmark,Entertainment,59.0,9.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Dominican Republic,Entertainment,275.0,4.74
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Ecuador,Entertainment,5.09,5.09
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Egypt,Entertainment,75.0,1.58
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Estonia,Entertainment,5.26,5.65
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Finland,Entertainment,10.0,11.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",France,Entertainment,11.0,12.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Georgia,Entertainment,7.0,2.71
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Germany,Entertainment,8.0,9.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Greece,Entertainment,5.39,5.79
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Guatemala,Entertainment,31.0,4.05
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Hong Kong,Entertainment,77.0,10.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Hungary,Entertainment,2124.0,5.87
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",India,Entertainment,288.0,3.45
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Indonesia,Entertainment,39747.0,2.47
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Iran,Entertainment,1556660.0,37.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Iraq,Entertainment,2923.0,2.23
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Ireland,Entertainment,16.0,17.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Israel,Entertainment,38.0,10.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Italy,Entertainment,5.97,6.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Jamaica,Entertainment,913.0,5.82
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Japan,Entertainment,581.0,3.74
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Jordan,Entertainment,2.13,3.01
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Kazakhstan,Entertainment,849.0,1.93
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Kenya,Entertainment,335.0,2.56
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Kosovo,Entertainment,3.05,3.28
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Kuwait,Entertainment,2.119,7.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Latvia,Entertainment,4.88,5.25
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Lithuania,Entertainment,4.95,5.32
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Luxembourg,Entertainment,5.82,6.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Malaysia,Entertainment,18.0,3.71
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Malta,Entertainment,5.31,5.71
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Mauritius,Entertainment,247.0,5.33
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Mexico,Entertainment,75.0,4.41
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Montenegro,Entertainment,3.57,3.83
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Morocco,Entertainment,36.0,3.62
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Nepal,Entertainment,332.0,2.49
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Netherlands,Entertainment,9.0,10.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",New Zealand,Entertainment,40.0,24.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Macedonia,Entertainment,162.0,2.82
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Norway,Entertainment,152.0,14.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Oman,Entertainment,5.203,14.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Pakistan,Entertainment,429.0,1.54
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Panama,Entertainment,5.65,5.65
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Peru,Entertainment,18.0,4.75
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Philippines,Entertainment,155.0,2.7
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Poland,Entertainment,18.0,4.5
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Portugal,Entertainment,5.17,5.56
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Puerto Rico,Entertainment,11.0,11.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Qatar,Entertainment,20.0,5.61
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Romania,Entertainment,24.0,5.21
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Russia,Entertainment,294.0,3.21
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Saudi Arabia,Entertainment,24.0,7.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Serbia,Entertainment,447.0,4.1
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Singapore,Entertainment,17.0,12.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Slovakia,Entertainment,4.68,5.03
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Slovenia,Entertainment,5.03,5.4
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",South Africa,Entertainment,52.0,2.81
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",South Korea,Entertainment,4661.0,3.42
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Spain,Entertainment,5.34,5.74
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Sri Lanka,Entertainment,8091.0,27.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Sweden,Entertainment,70.0,6.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Switzerland,Entertainment,9.0,9.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Syria,Entertainment,13121.0,5.22
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Taiwan,Entertainment,229.0,7.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Thailand,Entertainment,145.0,3.91
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Tunisia,Entertainment,10.0,3.05
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Turkey,Entertainment,59.0,1.82
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Ukraine,Entertainment,91.0,2.31
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",United Arab Emirates,Entertainment,18.0,4.8
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",United Kingdom,Entertainment,13.0,17.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",United States,Entertainment,10.0,10.0
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Uruguay,Entertainment,209.0,5.46
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Uzbekistan,Entertainment,20241.0,1.6
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Venezuela,Entertainment,3.2,3.2
1 package of marlboro cigarettes,"Alimentos, bebidas y tabaco",Vietnam,Entertainment,31534.0,1.24
1 pair of jeans (levis 501 or similar),Ropa y calzado,Albania,Clothes,3917.0,42.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Algeria,Clothes,3886.0,29.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Argentina,Clothes,62253.0,71.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Armenia,Clothes,51110.0,132.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Australia,Clothes,131.0,86.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Austria,Clothes,91.0,98.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Azerbaijan,Clothes,62.0,37.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Bangladesh,Clothes,3344.0,30.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Belarus,Clothes,189.0,58.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Belgium,Clothes,93.0,100.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Bolivia,Clothes,488.0,71.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Bosnia And Herzegovina,Clothes,166.0,91.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Brazil,Clothes,261.0,51.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Bulgaria,Clothes,99.0,54.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Canada,Clothes,80.0,58.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Chile,Clothes,44751.0,48.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,China,Clothes,452.0,63.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Colombia,Clothes,206705.0,53.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Costa Rica,Clothes,37950.0,74.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Croatia,Clothes,59.0,63.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Cyprus,Clothes,84.0,91.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Czech Republic,Clothes,2189.0,94.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Denmark,Clothes,853.0,123.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Dominican Republic,Clothes,2446.0,42.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Ecuador,Clothes,61.0,61.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Egypt,Clothes,2437.0,51.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Estonia,Clothes,81.0,87.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Finland,Clothes,91.0,98.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,France,Clothes,95.0,102.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Georgia,Clothes,247.0,92.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Germany,Clothes,87.0,93.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Greece,Clothes,61.0,66.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Guatemala,Clothes,485.0,62.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Hong Kong,Clothes,638.0,82.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Hungary,Clothes,28755.0,80.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,India,Clothes,2422.0,29.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Indonesia,Clothes,792930.0,49.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Iran,Clothes,18490800.0,439.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Iraq,Clothes,36636.0,28.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Ireland,Clothes,93.0,100.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Israel,Clothes,345.0,93.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Italy,Clothes,77.0,83.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Jamaica,Clothes,10485.0,67.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Japan,Clothes,9076.0,58.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Jordan,Clothes,70.0,99.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Kazakhstan,Clothes,20615.0,47.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Kenya,Clothes,2194.0,17.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Kosovo,Clothes,55.0,60.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Kuwait,Clothes,20.0,64.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Latvia,Clothes,71.0,76.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Lithuania,Clothes,64.0,69.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Luxembourg,Clothes,69.0,75.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Malaysia,Clothes,231.0,49.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Malta,Clothes,80.0,86.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Mauritius,Clothes,1963.0,42.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Mexico,Clothes,969.0,57.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Montenegro,Clothes,110.0,118.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Morocco,Clothes,412.0,41.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Nepal,Clothes,3288.0,25.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Netherlands,Clothes,76.0,82.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,New Zealand,Clothes,139.0,84.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Macedonia,Clothes,3982.0,69.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Norway,Clothes,966.0,89.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Oman,Clothes,15.0,38.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Pakistan,Clothes,4179.0,15.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Panama,Clothes,49.0,49.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Peru,Clothes,142.0,38.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Philippines,Clothes,2286.0,40.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Poland,Clothes,305.0,76.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Portugal,Clothes,90.0,97.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Puerto Rico,Clothes,62.0,62.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Qatar,Clothes,250.0,69.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Romania,Clothes,333.0,72.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Russia,Clothes,6676.0,73.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Saudi Arabia,Clothes,84.0,22.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Serbia,Clothes,11684.0,107.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Singapore,Clothes,116.0,85.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Slovakia,Clothes,81.0,87.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Slovenia,Clothes,105.0,113.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,South Africa,Clothes,857.0,46.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,South Korea,Clothes,85819.0,63.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Spain,Clothes,75.0,80.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Sri Lanka,Clothes,11311.0,38.0
1 pair of jeans (levis 501 or similar),Ropa y calzado,Sweden,Clothes,902.0,83.0
